nick	n_matches	Assassin_avg_kda	Assassin_avg_dmg	Assassin_avg_wr	Assassin_var_kda	Assassin_var_dmg	Assassin_var_wr	Assassin_weight	Fighter_avg_kda	Fighter_avg_dmg	Fighter_avg_wr	Fighter_var_kda	Fighter_var_dmg	Fighter_var_wr	Fighter_weight	Mage_avg_kda	Mage_avg_dmg	Mage_avg_wr	Mage_var_kda	Mage_var_dmg	Mage_var_wr	Mage_weight	Marksman_avg_kda	Marksman_avg_dmg	Marksman_avg_wr	Marksman_var_kda	Marksman_var_dmg	Marksman_var_wr	Marksman_weight	Support_avg_kda	Support_avg_dmg	Support_avg_wr	Support_var_kda	Support_var_dmg	Support_var_wr	Support_weight	Tank_avg_kda	Tank_avg_dmg	Tank_avg_wr	Tank_var_kda	Tank_var_dmg	Tank_var_wr	Tank_weight	Assassin_avg_goldEarned	Assassin_avg_totalDamageTaken	Assassin_avg_totalMinionsKilled	Assassin_avg_visionScore	Assassin_avg_visionWardsBoughtInGame	Assassin_var_goldEarned	Assassin_var_totalDamageTaken	Assassin_var_totalMinionsKilled	Assassin_var_visionScore	Assassin_var_visionWardsBoughtInGame	Fighter_avg_goldEarned	Fighter_avg_totalDamageTaken	Fighter_avg_totalMinionsKilled	Fighter_avg_visionScore	Fighter_avg_visionWardsBoughtInGame	Fighter_var_goldEarned	Fighter_var_totalDamageTaken	Fighter_var_totalMinionsKilled	Fighter_var_visionScore	Fighter_var_visionWardsBoughtInGame	Mage_avg_goldEarned	Mage_avg_totalDamageTaken	Mage_avg_totalMinionsKilled	Mage_avg_visionScore	Mage_avg_visionWardsBoughtInGame	Mage_var_goldEarned	Mage_var_totalDamageTaken	Mage_var_totalMinionsKilled	Mage_var_visionScore	Mage_var_visionWardsBoughtInGame	Marksman_avg_goldEarned	Marksman_avg_totalDamageTaken	Marksman_avg_totalMinionsKilled	Marksman_avg_visionScore	Marksman_avg_visionWardsBoughtInGame	Marksman_var_goldEarned	Marksman_var_totalDamageTaken	Marksman_var_totalMinionsKilled	Marksman_var_visionScore	Marksman_var_visionWardsBoughtInGame	Support_avg_goldEarned	Support_avg_totalDamageTaken	Support_avg_totalMinionsKilled	Support_avg_visionScore	Support_avg_visionWardsBoughtInGame	Support_var_goldEarned	Support_var_totalDamageTaken	Support_var_totalMinionsKilled	Support_var_visionScore	Support_var_visionWardsBoughtInGame	Tank_avg_goldEarned	Tank_avg_totalDamageTaken	Tank_avg_totalMinionsKilled	Tank_avg_visionScore	Tank_avg_visionWardsBoughtInGame	Tank_var_goldEarned	Tank_var_totalDamageTaken	Tank_var_totalMinionsKilled	Tank_var_visionScore	Tank_var_visionWardsBoughtInGame	solo_q_tier	solo_q_division	flex_tier	flex_division
12  14  1999	1191	2.15597903053	4161166.7604199997	0.515625	0.135201536061	6750081668050.0	0.0193516878473	192	1.97412441137	2244875.02646	0.5079365079370001	0.215738565723	1852102258000.0	0.0364465915191	189	2.63276426958	8293711.57037	0.523456790123	0.284756471394	36649012463800.0	0.0141794645037	405	2.57691665093	3424289.03636	0.515151515152	0.286871763386	3350225903140.0	0.0244912606317	165	4.29865181952	5266979.7676800005	0.545454545455	1.7156780059	36643553251200.0	0.0235471599108	99	2.0775619361099995	212840.625	0.29166666666700003	1.22339572037	23622853401.7	0.102430555556	24	11797.2890995	17753322.5373	22177.6540284	95465033.3827	146.706161137	4931.51555446	1.7914691943099998	39.8996428652	1.85308056872	2.42865164754	11823.1877934	15649772.2558	27550.685446	140107533.59600002	153.150234742	8466.90700699	1.0	22.1971830986	1.49765258216	1.63966585113	12802.778022	19252888.643	21219.9054945	99195486.5999	199.358241758	5235.724410100001	3.3230769230799995	78.5175993238	1.9340659340700002	2.59785050115	13377.4941176	21096759.3558	21054.2529412	82220711.6713	207.58823529400001	4543.20692042	4.36470588235	90.3493425606	1.27647058824	1.4470934256099999	9385.68181818	9423327.01694	16332.745454499998	61735630.0261	29.2272727273	1809.92107438	9.854545454550001	482.28793388400004	3.62727272727	8.23380165289	9779.96875	23310380.1553	27410.5625	284600492.121	105.46875	6900.99902344	1.9375	37.18359375	2.96875	17.4677734375	PLATINUM	III	PLATINUM	I	
1337DiegoVishh	1414	1.97366881143	5324273.09848	0.40909090909100004	0.09860750713500001	17037222752900.0	0.00829999125454	132	1.9865022622400001	7399614.845319999	0.460431654676	0.152583313704	33956682868400.0	0.017991630453400003	278	2.20371469621	8333757.081460001	0.544943820225	0.10764599160999999	53339259501900.0	0.0165233338426	356	2.53286092318	9072881.222560002	0.515243902439	0.27877847876999995	48962203605200.0	0.0102960894988	328	2.82354204718	650762.8354430001	0.53164556962	0.203130324372	55901285666.6	0.0150650305424	79	2.87107714876	3449363.4144099997	0.49549549549500005	0.371899206054	4809039378080.0	0.019965694131	111	12151.0863309	16187113.3451	27693.143884900004	133934252.25299999	151.568345324	5975.23813467	3.4604316546800007	87.7880026914	0.309352517986	0.314372962062	12439.4473684	18381204.5433	29357.4769737	163691347.796	147.00328947399998	8938.10196286	5.996710526319999	149.332226021	0.444078947368	0.43108336218800003	12132.6073171	19460917.619000003	21996.6170732	129154930.739	176.68536585400003	4870.44978584	1.8731707317099997	42.6473289709	0.5609756097559999	0.8023795359899999	13505.310344799998	22334813.5761	21473.1637931	88774044.47600001	193.24137931	4429.40725327	1.6408045977	42.3106338354	0.28160919540199997	0.265523847272	9307.219512200001	10769032.3908	20166.731707299998	96149386.4402	26.524390243899997	513.127453896	7.756097560980001	381.86734086900003	2.41463414634	2.65734681737	10855.9312977	17360628.8884	31000.9312977	302448225.637	126.603053435	6387.39968533	8.12977099237	230.32667094	0.8167938931300001	0.913000407902	PLATINUM	V	SILVER	II	
13900 Perdido	350	1.99948893699	261979.166667	0.5	0.142917619478	15296051562.1	0.166666666667	6	2.42379112763	2830947.91566	0.542168674699	3.1078181757800003	3345602150100.0	0.0518808836417	83	2.7108227466100003	409568.185185	0.555555555556	2.25135211351	49095093381.5	0.0767195767196	27	2.1474655529400004	568524.448276	0.37931034482799997	1.3293698193899999	78447931014.6	0.060721363456199995	29	3.41058774084	1076242.21519	0.5632911392409999	0.365814366409	437330015359.0	0.0197010101473	158	3.44299628942	263654.678571	0.607142857143	3.67081295958	34045469601.0	0.0647108843537	28	12058.5714286	42775624.2449	25260.428571400003	237226842.81599998	122.14285714299999	11648.408163299999	6.1428571428600005	100.12244898	1.14285714286	0.40816326530599994	12572.597701100001	15460660.7232	31557.9425287	184765488.974	100.793103448	6587.29052715	6.3908045977	183.088651077	0.919540229885	0.901572202405	11541.3103448	20924367.3175	18503.0	164971314.966	131.655172414	8425.05350773	5.24137931034	103.355529132	0.827586206897	0.625445897741	10228.272727299998	21811110.3196	15497.9393939	63116003.9963	146.33333333299998	5927.91919192	2.9696969697	72.8172635445	0.7575757575759999	0.547291092746	9938.12650602	11029432.6647	21193.7228916	89744541.4654	29.7590361446	367.110611119	4.92771084337	356.777906808	1.60843373494	1.0936638118700002	11778.0714286	14864710.7092	31932.8928571	140109413.59600002	83.1428571429	7264.26530612	11.642857142899999	542.87244898	1.1785714285700002	1.00382653061	PLATINUM	V	GOLD	III	
13years old girl	234	2.02372051026	1272630.30769	0.5	0.31179583742600003	592809742645.0	0.08287545787549999	26	2.08200429757	1901151.72414	0.48275862069	1.3536776012399998	2122665925980.0	0.0738856560052	87	1.75398094659	716762.5666670001	0.46666666666699996	0.719803364922	144199137236.0	0.0639682539683	30	2.18281019918	445604.882353	0.41176470588200004	0.780605736137	30327004687.6	0.11476355248	17	3.4080412599799996	357352.75	0.5714285714289999	0.5213460135	45472524269.9	0.006972789115649999	28	2.30227302057	657547.117647	0.44117647058799997	0.56766189806	101677370854.0	0.07188993244360001	34	11560.964285700002	24292929.463000003	22202.678571400003	142651372.575	174.28571428599997	8316.13265306	17.6071428571	243.30994898	0.928571428571	0.923469387755	12178.1	17504318.0011	26352.044444400002	129542253.82	157.56666666700002	9759.24555556	19.4666666667	361.782222222	0.9777777777779999	0.910617283951	10802.0666667	13161797.8622	19754.8333333	102133627.27200001	159.766666667	5121.24555556	13.666666666700001	141.355555556	1.2	1.96	11918.5263158	19700312.4598	19702.789473700002	96136338.1662	195.0	6215.15789474	21.7894736842	249.53462603900002	0.47368421052599996	0.880886426593	9078.90322581	14190499.5713	18964.193548400002	148165192.801	35.1612903226	601.490114464	43.1612903226	1591.68366285	1.4516129032299998	1.0863683662899999	10328.7222222	16696303.2562	26966.6944444	206055888.82299998	143.83333333299998	7834.13888889	21.8888888889	549.0987654319999	0.833333333333	0.694444444444	PLATINUM	II	PLATINUM	V	
18cm n e dotado	527	2.45592412328	1219868.58065	0.467741935484	0.245278619108	628015646126.0	0.055545438779	62	2.0870935028999997	1285049.88235	0.44117647058799997	1.071269346	1459587591550.0	0.0818339100346	68	2.67692504921	5061059.3314	0.529069767442	0.364721579768	12686618528700.0	0.0276110209723	172	2.51734625457	3236936.26882	0.52688172043	0.191461374504	6493592015700.0	0.0148175676792	93	3.53298854641	512561.2439020001	0.463414634146	2.17506834384	274658436992.0	0.0488647630379	41	2.65849301842	278186.166667	0.416666666667	1.3045521160200002	19751636264.8	0.145833333333	12	11935.3472222	18555340.0322	23894.9444444	124056668.969	109.819444444	4432.37017747	1.48611111111	31.9998070988	0.125	0.137152777778	11701.3837209	14775121.469	27772.360465099995	138646829.579	112.89534883700001	7350.00067604	2.48837209302	30.6917252569	0.209302325581	0.235262303948	12986.1959799	21580373.1827	18950.065326599997	66803315.3374	177.93969849200002	4465.13204212	1.62311557789	24.4157470771	0.246231155779	0.26600338375300003	12933.06	14610508.6164	20006.35	50473462.2675	198.49	3658.3299	0.63	9.9531	0.28	0.2416	10306.351851899999	12789102.6725	21405.777777799998	129362006.284	73.8703703704	5458.5202332	3.7037037037	109.282578875	1.0	0.8518518518520001	11355.5625	18373800.7461	31408.4375	216365060.996	78.8125	4304.40234375	3.0625	34.30859375	0.25	0.1875	PLATINUM	V	GOLD	III	
1TIRA DA PESADA	83	1.08196721311	508900.0	0.428571428571	0.0	0.0	0.0	7	1.94646283727	205538.25	0.416666666667	0.493450965143	7210920100.52	0.159722222222	12	1.99932869065	16658409.2277	0.620535714286	0.0422359626614	77532971728500.0	0.0066849248366899995	224	2.0455320712900003	2756567.9111099998	0.414814814815	0.266165236421	1466669622610.0	0.0127496094746	135	1.89170756086	1180539.7719299998	0.40350877193	0.029209163536400004	189646007712.0	0.011044818524	57	1.20833333333	152155.666667	0.33333333333299997	0.170138888889	2296025024.22	0.0555555555556	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12396.0	3599008.6666699997	37737.3333333	16928173.5556	111.333333333	4571.55555556	0.0	0.0	0.0	0.0	12886.0	12632438.0889	25016.0222222	122211958.555	171.244444444	4079.16246914	0.0	0.0	0.0888888888889	0.125432098765	10936.4285714	23922753.7687	18569.571428599997	79192627.2925	163.80952381	6229.29705215	0.0	0.0	0.0	0.0	9577.46153846	12962765.0178	21884.153846200003	76889214.5917	52.0	2271.53846154	8.53846153846	251.01775147900003	0.692307692308	1.13609467456	7740.0	0.0	33814.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	PLATINUM	IV	SILVER	II	
20i4 mentalflux	119	1.87610120154	767170.304348	0.413043478261	0.192375424808	276027551638.0	0.04688990908269999	46	2.68069295403	1530411.05217	0.495652173913	0.599206386753	798341754507.0	0.0577119866873	115	2.58862985601	945331.2129629999	0.453703703704	0.834262518636	308325508441.0	0.0563710295192	108	2.95690788039	1310381.21348	0.52808988764	0.42186135608499997	346417256757.0	0.0172152385762	89	3.19323567263	349947.657143	0.628571428571	0.90388379189	40765043379.5	0.0547278911565	35	3.7077002164499997	159272.05	0.65	4.661537257169999	9802527492.15	0.0941666666667	20	9811.5	16212918.45	19254.0	61889570.6	124.1	4729.09	1.1	10.89	0.2	0.36	12233.8157895	15770204.1503	27801.868421099996	169130645.79799998	122.39473684200001	8001.60734072	2.0526315789500003	43.944598338	0.8157894736839999	0.466066481994	11492.4545455	28210073.9449	17337.1515152	96129957.8861	155.787878788	9929.98530762	0.0	0.0	0.69696969697	0.877869605142	11894.875	23335095.776	18117.7083333	111378493.457	176.75	4954.52083333	0.0	0.0	0.29166666666700003	0.373263888889	12172.888888899999	16883035.8765	24031.3333333	102420777.778	47.6666666667	1690.0	0.0	0.0	1.6666666666699999	0.444444444444	5779.6	16654768.64	11830.8	88779625.36	51.4	4465.84	2.6	27.04	0.6	0.64	PLATINUM	IV	PLATINUM	V	
25th Bam	87	3.96648841355	1856754.5588200002	0.470588235294	9.08890438674	1603651262780.0	0.0611097380129	34	3.39572535743	689543.063492	0.587301587302	3.52718590937	193399202533.0	0.0653439153439	63	3.78580138852	601163.9230770001	0.519230769231	1.12106895832	188401079619.0	0.054437869822500005	52	3.3766594780699997	487809.14705900004	0.44117647058799997	4.67826467291	83062070733.4	0.0828143021915	34	4.87222222222	242009.888889	0.444444444444	3.7439506172800003	27486072639.2	0.135802469136	9	3.78424059601	397323.088235	0.6764705882350001	4.268072503380001	48503496421.7	0.102191464821	34	11207.8333333	33831389.0278	19590.4444444	135006007.025	148.5	6499.36111111	2.1111111111099996	41.0987654321	0.166666666667	0.472222222222	11683.0	30084668.9565	26362.869565200002	333992830.983	139.565217391	6882.33270321	0.652173913043	9.3572778828	0.08695652173910001	0.166351606805	11657.7647059	20329861.0035	19467.941176499997	188217124.29099998	156.470588235	4326.60207612	0.0	0.0	0.0	0.0	12633.533333299998	17677961.0489	18626.9333333	32032720.9956	179.0	2308.53333333	1.0666666666700002	7.395555555560001	0.06666666666669999	0.0622222222222	8958.33333333	2189433.55556	17371.6666667	35743164.2222	145.0	1674.0	0.0	0.0	0.0	0.0	10223.1818182	3944178.3305800003	24877.0909091	78491075.719	127.27272727299999	2934.92561983	2.27272727273	24.3801652893	0.181818181818	0.148760330579	PLATINUM	V	PLATINUM	III	
3damanhâ	233	2.03391233477	1194381.67647	0.264705882353	0.556319033465	339162438780.0	0.0230680507497	34	2.1051923593	3366675.69231	0.487179487179	0.223395734784	2669522365130.0	0.0124729970884	78	2.50243600854	6447290.79098	0.532786885246	0.16789468587	9641128627590.0	0.007136806452209999	244	2.1017808043	2218419.8235299997	0.529411764706	0.010900630588200002	1138461711760.0	0.0201433514582	34	3.40534539264	6484257.89781	0.591240875912	0.0722215451475	19117700084400.0	0.00305180372046	137	2.81087069118	8300151.172660001	0.474820143885	0.327009894174	26518073139000.0	0.0203370212495	139	9594.08333333	11022486.0764	24070.25	121758843.188	54.0833333333	2049.07638889	0.0	0.0	1.33333333333	0.722222222222	11980.6	23737853.84	28119.7	271515283.11	125.2	8249.36	4.9	156.99	0.75	0.4875	11471.702381000001	12370920.9471	17653.047619	45749602.4025	148.797619048	3381.30428005	1.7261904761900002	51.746456916099994	0.7976190476189999	0.613803854875	12863.1666667	20903783.3056	23211.1666667	86020331.9722	196.5	5458.25	1.5833333333300001	27.5763888889	0.416666666667	0.409722222222	11119.8867925	17212012.2136	19255.7358491	92973262.7604	107.52830188700001	8821.23033108	7.7547169811300005	252.41153435400003	1.22641509434	1.11854752581	11171.2307692	18170689.9467	24201.903846200003	183289543.279	166.769230769	8416.10059172	1.32692307692	57.18158284020001	0.923076923077	0.494082840237	PLATINUM	II	GOLD	II	
4 ii 20	51	2.29712509713	553191.0	0.666666666667	0.825358781769	81419665648.2	0.113888888889	12	2.043428524	2856676.95238	0.52380952381	0.520008966638	5404139476090.0	0.048394357743100004	84	1.84462301587	357822.333333	0.46666666666699996	0.89420982694	42043951421.0	0.168888888889	15	1.9795701157299999	4121301.3867900004	0.48113207547200004	0.47475431849399996	2207231282060.0	0.0224953670841	106	5.5875	54138.0	0.666666666667	3.1716145833300002	164632672.333	0.111111111111	6	1.9536700336700001	201240.88888900002	0.555555555556	0.235097815416	15557635700.5	0.11728395061699999	9	10309.5	34690246.25	22834.25	208653255.688	106.25	11345.1875	0.0	0.0	0.75	0.6875	12585.6666667	11247614.7778	31844.0555556	166120150.497	139.111111111	7414.765432100001	0.0	0.0	0.33333333333299997	0.222222222222	11736.75	4203285.1875	18026.25	10138986.1875	199.25	2150.1875	0.0	0.0	0.0	0.0	11452.565217399999	27445267.0284	17078.5217391	77412532.4234	169.52173913	6385.29300567	0.130434782609	0.374291115312	0.17391304347800002	0.230623818526	951.0	0.0	555.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11202.0	0.0	28248.0	0.0	152.0	0.0	0.0	0.0	1.0	0.0	PLATINUM	V	PLATINUM	V	
44alex	106	1.86128822532	1562143.8703700001	0.37037037037	0.222943343987	717333316925.0	0.026005535959200004	54	1.9120660309900002	4678191.00654	0.549019607843	0.143967789643	5398458030210.0	0.0195772153238	153	2.12993958914	819919.166667	0.520833333333	0.5210851609699999	155706257114.0	0.0693576388889	48	2.08261231288	4131727.3333300003	0.531746031746	0.22711449175	11192425778000.0	0.017975587023200002	126	2.3401984127	203689.45	0.5	0.501894215587	11786418602.7	0.05416666666669999	20	2.67956592691	490914.894737	0.526315789474	1.9656561621400002	39757359194.7	0.0721144967682	19	10953.7222222	39326716.9784	25494.6666667	305198402.222	155.444444444	7197.80246914	1.33333333333	11.0	0.33333333333299997	0.33333333333299997	12280.966666700002	15676176.4322	26524.8666667	111595853.582	146.233333333	8035.11222222	0.7	14.21	0.8	0.56	12975.6153846	22829466.3905	25114.923076900002	219346745.60900003	190.153846154	5354.13017751	1.23076923077	9.71597633136	0.38461538461499994	0.236686390533	14589.1470588	13442803.949000001	27625.0	126621927.64700001	222.44117647099998	3672.12889273	1.7941176470599998	29.8105536332	0.14705882352900002	0.184256055363	8440.42857143	14521169.9592	20122.428571400003	167099141.102	49.0	2741.71428571	0.0	0.0	0.8571428571430001	0.40816326530599994	11296.5	10730764.75	34356.75	215948776.188	203.5	5100.25	0.75	1.6875	0.25	0.1875	PLATINUM	III	PLATINUM	V	
50Tons de Calls	114	2.43134379062	1565278.85484	0.564516129032	0.07755642806969999	395118040866.0	0.018983877724799997	62	2.5513551998599997	1562913.66265	0.48192771084299996	0.754697285503	1719885399350.0	0.051882227706000004	83	3.4729033644199996	773890.032258	0.5806451612899999	1.92254788703	525835809410.0	0.0897329171002	31	2.8886257058099996	1568535.91837	0.489795918367	0.390582939391	1422242655760.0	0.0410037484382	49	3.3297901108700003	258483.21621599997	0.43243243243199997	2.6011809812799997	68968559691.0	0.0748192031976	37	4.00488981211	661577.072727	0.6	4.5268198147800005	154428177672.0	0.0612121212121	55	10758.227272700002	9124127.630169999	21808.9090909	59545214.5372	116.5	3873.06818182	1.2727272727299999	16.1983471074	1.36363636364	0.7768595041320001	13130.0	10723636.7407	29486.5185185	109627712.10200001	164.037037037	6397.96159122	2.37037037037	34.8257887517	0.962962962963	0.628257887517	14286.25	35837491.5208	24502.4166667	220368540.743	169.66666666700002	8195.72222222	5.16666666667	157.472222222	1.25	1.02083333333	13211.375	24137569.1094	17712.0	62889728.0	193.125	4933.359375	0.0	0.0	0.875	1.234375	9056.05882353	8228690.99654	15936.4705882	44508109.1903	33.4705882353	2273.77854671	7.64705882353	209.169550173	2.7058823529400002	4.20761245675	10614.9	10430587.99	25385.1	95539884.29	132.2	5212.76	1.4	23.54	1.15	1.1275	PLATINUM	II	PLATINUM	II	
6 Digitam Muito	129	2.23213083213	1310574.52381	0.428571428571	0.796030785882	795179006322.0	0.067242281528	21	2.1711677263499998	960528.9523809999	0.444444444444	0.585707597634	571851730609.0	0.09060216679260001	63	2.7038156857	1352918.95062	0.444444444444	0.895318449729	1275747221060.0	0.0742023877501	81	2.77879459621	926999.2727270001	0.477272727273	1.5559875582700002	263096909804.0	0.053379574970500006	44	4.52131089383	8772406.543310001	0.562992125984	0.602158840545	62597030754400.0	0.015914430668899998	254	3.7285497597199995	642050.941176	0.588235294118	0.730817710636	144576430446.0	0.022300219459199997	51	12717.0	12462453.0	26149.875	41790638.1094	200.375	3500.234375	33.875	90.859375	1.75	0.9375	11047.695652200002	22515779.1682	24896.521739099997	193966213.815	170.782608696	7691.90926276	10.956521739100001	306.041587902	1.21739130435	1.30056710775	11470.0833333	14348771.5764	18375.4166667	32653594.7431	110.333333333	4028.38888889	36.8333333333	1445.80555556	1.8333333333300001	0.972222222222	11513.076923100001	20560560.9941	16364.076923100001	72493473.9172	160.846153846	3413.82248521	15.0	640.615384615	1.07692307692	0.532544378698	10871.050847499999	9375947.2686	18066.1355932	64977665.2698	95.47457627120001	6438.89342143	38.9152542373	1384.11146222	1.84745762712	1.0784257397299999	10974.214285700002	16341010.3112	27724.5	147295224.25	98.35714285709999	6570.80102041	23.5	947.8214285710001	2.0	1.2857142857100001	PLATINUM	III	SILVER	II	
6 Fears 7	59	4.62169312169	208487.666667	0.666666666667	2.65370510344	5506156001.89	0.138888888889	6	2.80872423272	481630.25531899993	0.5957446808510001	2.4933824927	82178131281.8	0.0800764549067	47	2.58009081927	693225.866667	0.5666666666669999	0.685874006463	211179168878.0	0.0881481481481	30	2.4294736842099995	362120.6	0.2	0.163386149584	8303316288.64	0.026666666666700003	5	3.5104427736000003	106363.263158	0.42105263157899997	13.4396295145	8687512970.93	0.0683287165282	19	3.39396156651	780742.926829	0.59756097561	1.00121646106	162162705901.0	0.0265639311445	82	12282.6666667	6396686.22222	22426.3333333	152891788.222	172.33333333299998	216.88888888900001	0.0	0.0	2.33333333333	2.88888888889	9441.21052632	20227237.4294	25739.6315789	273771673.706	89.0	6209.47368421	0.0	0.0	0.263157894737	0.614958448753	11361.625	8334114.73438	24696.25	98891765.1875	170.5	3929.0	0.0	0.0	0.25	0.4375	9866.5	839972.25	18057.0	628849.0	158.5	210.25	8.5	72.25	1.0	1.0	5423.0	7722512.5	13497.75	67078873.6875	7.75	30.1875	0.0	0.0	2.5	2.75	9658.0	11213076.4348	25876.434782599998	167766515.028	68.82608695649999	4337.44801512	0.0	0.0	3.0869565217400003	7.731568998110001	PLATINUM	I	GOLD	I	
7sin Wrath	33	2.71607980355	7540152.2037	0.611111111111	0.0650608692407	5358448796670.0	0.00988914084152	54	2.94325042517	1677598.56667	0.533333333333	0.498943016387	598541909489.0	0.0396814296814	30	4.07142857143	171019.0	1.0	3.7193877551	79905721.0	0.0	2	1.55555555556	329862.0	0.5	0.0	0.0	0.0	2	2.97222222222	18969.5	0.5	6.38966049383	2632506.25	0.25	2	3.34445921004	1085357.1	0.5666666666669999	0.992679830395	830468615693.0	0.0150793650794	30	11444.0	27067202.0	23916.0	126886852.8	62.6666666667	1831.95555556	0.0	0.0	2.0	1.6	11288.125	7713924.10938	36122.375	165612101.234	49.625	652.484375	0.0	0.0	3.875	2.359375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5353.0	0.0	11300.0	0.0	20.0	0.0	9.0	0.0	2.0	0.0	9639.77777778	15859526.8395	26694.888888900005	181077822.54299998	37.222222222199996	709.283950617	0.0	0.0	2.0	1.55555555556	PLATINUM	II	PLATINUM	IV	
8jinx	109	1.2369047619	366211.142857	0.428571428571	0.0942159155329	26906935764.1	0.030612244898	7	2.4420961241	3490726.8023300003	0.53488372093	0.59447440058	3326269381200.0	0.022861733385200003	86	2.6646635877700002	2700576.21569	0.43137254901999994	0.301406596778	2083966224030.0	0.0160440290198	51	2.50086945906	6149800.5251400005	0.558659217877	0.22376035981999998	3482782516000.0	0.020591534411400002	179	3.58168741557	1901289.2040799998	0.46938775510200004	0.39482437716700003	2024950674390.0	0.0295523084517	49	2.92473389356	992393.1	0.45	0.23109969556499999	331321631710.0	0.0336363636364	20	11234.0	9880404.5	28708.0	52203432.5	76.5	1591.25	0.0	0.0	0.0	0.0	11645.3478261	20441490.3138	31544.9565217	277000393.607	126.869565217	11258.2003781	0.0	0.0	0.130434782609	0.20037807183400003	12994.0	14637326.9231	16919.4615385	53367694.2485	214.615384615	6129.92899408	7.307692307689999	162.674556213	0.23076923076900002	0.33136094674600003	12753.7358491	19983288.3453	19341.660377400003	69940746.0733	204.622641509	4666.38590246	3.30188679245	60.0598077608	0.0188679245283	0.018511925952299998	9843.85714286	6246517.69388	17595.7857143	24482052.0255	93.5	5118.25	2.3571428571400004	20.5153061224	0.28571428571400004	0.20408163265299997	10965.0	15194404.0	26977.0	107350321.0	147.5	156.25	0.0	0.0	0.0	0.0	PLATINUM	III	GOLD	V	
